Time (GMT);Link;Website : subject;Website : member name
13/06/2012 20:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=10091.0;attach=6836";Busy Day at Nellis AFB Tower recording ;hotshotmike1001 
11/06/2012 20:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=10089.0;attach=6835";Pilatus PC-12 crash ;wurtzie 
08/06/2012 04:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=10083.0;attach=6834";DAL1386 go-around/close call at KBOS Boston Logan ;dave 
08/06/2012 02:36;"https://forums.liveatc.net/index.php?action=dlattach;topic=10081.0;attach=6833";Cessna Cardinal busts Obama TFR, Camarillo, Ca ;uplink 
06/06/2012 20:56;"https://forums.liveatc.net/index.php?action=dlattach;topic=10079.0;attach=6824";Eagle 4141 blown nose wheel tire @ ORD (audio) ;Joel T 
01/06/2012 21:19;"https://forums.liveatc.net/index.php?action=dlattach;topic=10069.0;attach=6817";Go and Touch at FRG ;supertriplesss 
31/05/2012 16:38;"https://forums.liveatc.net/index.php?action=dlattach;topic=10064.0;attach=6815";AAL4069 slides off runway at KORD (5/31/12) ;dave 
29/05/2012 02:45;"https://forums.liveatc.net/index.php?action=dlattach;topic=10056.0;attach=6814";Re: Anybody have this - Air Canada 001 CYYZ ~2pm May 28 ;derekjackson 
27/05/2012 18:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=10053.0;attach=6813";Unusual call  by BOS twr ;Hollis 
23/05/2012 02:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=10040.0;attach=6810";Re: PHL Flare incident on landing aircraft RWY 17 ;cptbrw 
22/05/2012 20:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=10040.0;attach=6809";Re: PHL Flare incident on landing aircraft RWY 17 ;texmextrader 
22/05/2012 17:03;"https://forums.liveatc.net/index.php?action=dlattach;topic=10039.0;attach=6807";Cactus 787 Diverted from CLT to BGR for Security Issue ;gillmores 
19/05/2012 00:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=10028.0;attach=6805";Another CAP Intercept During POTUS LA Visit ;lajim 
19/05/2012 00:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=10028.0;attach=6806";Another CAP Intercept During POTUS LA Visit ;lajim 
17/05/2012 14:03;"https://forums.liveatc.net/index.php?action=dlattach;topic=10024.0;attach=6800";OLT Express A320 near Sofia on May 17th 2012, fire in cabin ;tooom91 
16/05/2012 15:00;"https://forums.liveatc.net/index.php?action=dlattach;topic=10021.0;attach=6799";Re: Near miss with unidentifed South of Denver  ;dave 
16/05/2012 05:53;"https://forums.liveatc.net/index.php?action=dlattach;topic=10020.0;attach=6798";CAP Intercept During POTUS LA Visit ;lajim 
14/05/2012 21:56;"https://forums.liveatc.net/index.php?action=dlattach;topic=10019.0;attach=6797";US Airways Cactus 1020 bird strike @ MCO ;Joel T 
13/05/2012 13:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=10012.0;attach=6796";Re: LSZH Tower - Lovely Swiss Voice ;klasseman 
12/05/2012 12:00;"https://forums.liveatc.net/index.php?action=dlattach;topic=10013.0;attach=6793";AIC121D emergency landing at OTP ;loplo 
10/05/2012 19:52;"https://forums.liveatc.net/index.php?action=dlattach;topic=10012.0;attach=6792";LSZH Tower - Lovely Swiss Voice ;beckerm13 
10/05/2012 17:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=10011.0;attach=6791";"Air Berlin, ""Good night, Lady!"" ";keith 
03/05/2012 03:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=9998.0;attach=6776";Bird strike while landing at ORD ;rosh325 
28/04/2012 12:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=9989.0;attach=6769";SWR885X engine failure after take off form OTP ;loplo 
28/04/2012 06:41;"https://forums.liveatc.net/index.php?action=dlattach;topic=9986.0;attach=6768";Space shuttle in NY (part#3/3) ;stingray0 
28/04/2012 06:33;"https://forums.liveatc.net/index.php?action=dlattach;topic=9986.0;attach=6767";Space shuttle in NY (part#2/3) ;stingray0 
28/04/2012 06:24;"https://forums.liveatc.net/index.php?action=dlattach;topic=9986.0;attach=6766";Space shuttle in NY (part#1/3) ;stingray0 
27/04/2012 19:54;"https://forums.liveatc.net/index.php?action=dlattach;topic=9986.0;attach=6764";"Space shuttle ""looky-looky"" ";stingray0 
27/04/2012 19:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=9988.0;attach=6763";Time for a question? ;jctorraco 
27/04/2012 17:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=9986.0;attach=6761";shuttle at JFK comms ;Joel T 
27/04/2012 17:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=9986.0;attach=6762";shuttle at JFK comms ;Joel T 
27/04/2012 16:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=9985.0;attach=6760";Triple diversion, single pilot IFR ;keith 
26/04/2012 19:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=9980.0;attach=6758";KLGA Dog on Runway 4/25/12 ;dave 
26/04/2012 03:27;"https://forums.liveatc.net/index.php?action=dlattach;topic=9977.0;attach=6756";Delta 1063 JFK Bird Strike - Composite Recording ;InterpreDemon 
26/04/2012 01:53;"https://forums.liveatc.net/index.php?action=dlattach;topic=9976.0;attach=6755";DAL 2019 emergency at JFK 04/22 ;stingray0 
25/04/2012 15:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=9974.0;attach=6754";JetBlue 571 Birdstrike @KHPN ;mk223 
25/04/2012 05:19;"https://forums.liveatc.net/index.php?action=dlattach;topic=9972.0;attach=6753";UAL 224 emergency at Boston 04/23 ;stingray0 
19/04/2012 21:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=9962.0;attach=6752";Delta 1063 bird strike - loss of one engine - return to JFK ;dave 
19/04/2012 20:25;"https://forums.liveatc.net/index.php?action=dlattach;topic=9960.0;attach=6751";N48DL Crash in Gulf (KASD to KSRQ) ;dave 
18/04/2012 19:47;"https://forums.liveatc.net/index.php?action=dlattach;topic=9957.0;attach=6749";Severe Turbulence on US Airways 496 Near Denver ;longacre 
18/04/2012 05:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=9953.0;attach=6739";Re: KFMY 4-16-2012 poor student in cross country!, many mistakes. ;mik_ny 
18/04/2012 05:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=9953.0;attach=6740";Re: KFMY 4-16-2012 poor student in cross country!, many mistakes. ;mik_ny 
17/04/2012 14:00;"https://forums.liveatc.net/index.php?action=dlattach;topic=9953.0;attach=6737";KFMY 4-16-2012 poor student in cross country!, many mistakes. ;XA-CMF 
14/04/2012 05:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=9949.0;attach=6733";Lightning Strike - United 930 San Francisco &gt, London ;SQK7700 
14/04/2012 02:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=9948.0;attach=6732";KSFO question ;graysono 
11/04/2012 00:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=9940.0;attach=6719";ATC Knows Where Good Hushpuppies Are ;robertl30 
10/04/2012 17:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=9939.0;attach=6718";Dave Pascoe w/ Jack Hodgson and Amy Laboda at Sun 'n Fun ;dave 
10/04/2012 02:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=9921.0;attach=6716";Re: Anyone got audio of DFW when they were hit by the tornado? ;bassplayer87 
10/04/2012 00:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=9921.0;attach=6715";Re: Anyone got audio of DFW when they were hit by the tornado? ;bassplayer87 
09/04/2012 17:51;"https://forums.liveatc.net/index.php?action=dlattach;topic=9921.0;attach=6714";Re: Anyone got audio of DFW when they were hit by the tornado? ;bassplayer87 
09/04/2012 16:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=9921.0;attach=6713";Re: Anyone got audio of DFW when they were hit by the tornado? ;bassplayer87 
06/04/2012 16:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=9930.0;attach=6710";N52828 at FNT: Engine Vibration, Nose Gear Collapse ;StuSEL 
06/04/2012 04:06;"https://forums.liveatc.net/index.php?action=dlattach;topic=9928.0;attach=6709";Engine Fire and Emergency Landing at CYYJ ;bcradio 
05/04/2012 01:31;"https://forums.liveatc.net/index.php?action=dlattach;topic=9922.0;attach=6708";Re: Expressjet hits lighting at KDEN, anyone got it? ;mielsonwheals 
05/04/2012 00:56;"https://forums.liveatc.net/index.php?action=dlattach;topic=9922.0;attach=6707";Re: Expressjet hits lighting at KDEN, anyone got it? ;mielsonwheals 
02/04/2012 03:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=9916.0;attach=6704";us airways aborted takeoff engine fire at kbur (cactus 271) ;fordman100 
02/04/2012 02:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=9915.0;attach=6703";where in God's name are you going? ;keith 
27/03/2012 23:25;"https://forums.liveatc.net/index.php?action=dlattach;topic=9905.0;attach=6695";Re: Jet Blue 191 Radio Traffic ;dave 
27/03/2012 16:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=9904.0;attach=6694";Netjets NJE145T CS-DXU Farnborough-Stockholm ;planefan 
25/03/2012 07:06;"https://forums.liveatc.net/index.php?action=dlattach;topic=9897.0;attach=6693";(KTUL) 737 Wants to fly skydivers ;cbkyro 
15/03/2012 22:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=9877.0;attach=6683";Jet One Express @ TJSJ, engine fire and resulting crash ;Joel T 
15/03/2012 18:24;"https://forums.liveatc.net/index.php?action=dlattach;topic=9875.0;attach=6682";"Fake ""best of ATC"" commercial   ";shadd 
14/03/2012 14:36;"https://forums.liveatc.net/index.php?action=dlattach;topic=9870.0;attach=6681";Probably should have another physical ;Sixpack 
12/03/2012 20:27;"https://forums.liveatc.net/index.php?action=dlattach;topic=9865.0;attach=6680";Jet Blue diverted to Buffalo NY for bomb scare ;Joel T 
09/03/2012 00:45;"https://forums.liveatc.net/index.php?action=dlattach;topic=9852.0;attach=6678";Re: Gear up at KSDL 3/8 ;Joel T 
01/03/2012 20:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=9838.0;attach=6666";Re: unknown vehicle on runway at PHL ;Joel T 
01/03/2012 20:16;"https://forums.liveatc.net/index.php?action=dlattach;topic=9838.0;attach=6665";unknown vehicle on runway at PHL ;Joel T 
01/03/2012 17:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=9836.0;attach=6664";Air Force One arrival Manchester, NH ;dave 
01/03/2012 04:36;"https://forums.liveatc.net/index.php?action=dlattach;topic=9832.0;attach=6663";Re: Audio quality and antenna suggestions ;itismike 
01/03/2012 03:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=9833.0;attach=6662";Re: SR22 Crash at MLB ;dave 
28/02/2012 23:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=9829.0;attach=6661";Re: BA226 Diverted Feb 24th to JFK ;derekjackson 
28/02/2012 12:56;"https://forums.liveatc.net/index.php?action=dlattach;topic=9828.0;attach=6658";Re: KPHL-baggage cart blown near the runway ;Joel T 
28/02/2012 12:47;"https://forums.liveatc.net/index.php?action=dlattach;topic=9828.0;attach=6657";KPHL-baggage cart blown near the runway ;Joel T 
28/02/2012 01:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=9826.0;attach=6654";Re: TCF5124 Emergency Landing EWR No Nose Gear ;derekjackson 
28/02/2012 01:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=9826.0;attach=6653";TCF5124 Emergency Landing EWR No Nose Gear ;derekjackson 
25/02/2012 23:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=9821.0;attach=6652";Tug Fire at A-East KPHL ;PHXCONXrunner 
25/02/2012 22:13;"https://forums.liveatc.net/index.php?action=dlattach;topic=9820.0;attach=6651";Calling Newark tower speaking...French? ;isler 
25/02/2012 17:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=9818.0;attach=6650";Re: 'MOM' on Board Scare ? - Give me a break ;derekjackson 
24/02/2012 17:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=9815.0;attach=6649";Ducks tracking the 27L localizer at KORD ;neillaferty 
20/02/2012 03:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=9799.0;attach=6647";(Me-N721CT) In position, clears wrong aircraft for takeoff, then another to land ;cbkyro 
19/02/2012 18:06;"https://forums.liveatc.net/index.php?action=dlattach;topic=9798.0;attach=6646";FDX1807 does not want to go swimming ;silagi 
16/02/2012 14:26;"https://forums.liveatc.net/index.php?action=dlattach;topic=9790.0;attach=6644";Not on TCAS ;Mirlady 
15/02/2012 19:21;"https://forums.liveatc.net/index.php?action=dlattach;topic=9787.0;attach=6643";Incident: CSA AT42 near Prague on Feb 15th 2012, captain incapacitated and died ;dave 
14/02/2012 23:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=9785.0;attach=6642";CRJ200 has two flapless landings hours apart ;derekjackson 
13/02/2012 04:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=9779.0;attach=6641";KOXC The Old Volume Down Routine ;Mrbun 
12/02/2012 05:02;"https://forums.liveatc.net/index.php?action=dlattach;topic=9776.0;attach=6640";Ciao! ;kumara6 
09/02/2012 21:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=9773.0;attach=6639";AAL 837 engine fire indication ;Joel T 
09/02/2012 04:10;"https://forums.liveatc.net/index.php?action=dlattach;topic=9772.0;attach=6638";(a little humor) Watch out for that... ;paineta 
04/02/2012 22:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=9762.0;attach=6629";Re: We're not the cops...Tower not helping guy outside aircraft threatening pilot ;KiloYankee 
03/02/2012 21:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=9759.0;attach=6627";KBOI fatal crash, N321LC (Micron CEO, Steve Appleton) ;VampyreGTX 
03/02/2012 00:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=9756.0;attach=6625";KBOS AAL2410 fuel emergency  ;medflight5 
24/01/2012 19:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=9738.0;attach=6615";Inadvertant IFR - Possible Class B Violation - Call this number... ;flperez3 
23/01/2012 00:00;"https://forums.liveatc.net/index.php?action=dlattach;topic=9731.0;attach=6614";FLG4292 at KJFK 01/21/12 Smoke in Cockpit ;cptbrw 
17/01/2012 19:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=9720.0;attach=6611";Snow time at KBOS ;Hollis 
10/01/2012 14:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=9713.0;attach=6603";Runway Incursion @ MDW, ATC error ;derekjackson 
04/01/2012 21:35;"https://forums.liveatc.net/index.php?action=dlattach;topic=9706.0;attach=6592";MAH834 refused approach at Sofia,diverted to Budapest ;boeing 763 
02/01/2012 15:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=9701.0;attach=6578";Windy day at KROC ;Hollis 
31/12/2011 18:33;"https://forums.liveatc.net/index.php?action=dlattach;topic=9695.0;attach=6569";N997TB Emergency near KTVC ;maiznblu_757 
30/12/2011 19:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=9691.0;attach=6579";Re: BA 777 Birdstrike at YYZ ;Ychocky 
30/12/2011 13:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=9469.0;attach=6563";Re: hand held scanner...which one? ;Joel T 
29/12/2011 21:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=9686.0;attach=6562";Air Shuttle 3785 declares emergency, returns to KBTV ;neillaferty 
27/12/2011 23:49;"https://forums.liveatc.net/index.php?action=dlattach;topic=9681.0;attach=6561";I need to subtitle for this ATC help... ;offficer45 
25/12/2011 18:51;"https://forums.liveatc.net/index.php?action=dlattach;topic=9676.0;attach=6560";Christmas with Boston John ;Hollis 
22/12/2011 22:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=9669.0;attach=6558";"Words you don't want to hear: ""You are inside Boston class Bravo airspace."" ";srhall 
22/12/2011 19:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=9667.0;attach=6557";Re: Air Tran Emergency Landing at KLEX ;Joel T 
20/12/2011 21:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=9661.0;attach=6555";Re: TBM-700 N731CA crash outside of MMU ;medflight5 
20/12/2011 19:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=9661.0;attach=6554";TBM-700 N731CA crash outside of MMU ;medflight5 
17/12/2011 21:23;"https://forums.liveatc.net/index.php?action=dlattach;topic=9650.0;attach=6553";Re: JFK humor as usual ;Joel T 
17/12/2011 21:03;"https://forums.liveatc.net/index.php?action=dlattach;topic=9650.0;attach=6552";JFK humor as usual ;Joel T 
15/12/2011 19:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=9645.0;attach=6549";Cirrus 7850P crash @ KSDL ;Joel T 
15/12/2011 18:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=9643.0;attach=6548";Cirrus goes down at KSDL ;FrequencyChange 
06/12/2011 14:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=9629.0;attach=6519";plenty of time to sleep eh? ;frontbutt49 
05/12/2011 20:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=9626.0;attach=6518";extra crispy or boneless chicken? ;Joel T 
03/12/2011 01:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=9622.0;attach=6517";Long Beach, CA (KLGB) tower and helos, warning:harsh language ;uplink 
03/12/2011 01:05;"https://forums.liveatc.net/index.php?action=dlattach;topic=9621.0;attach=6516";JFK Tower gives free wind checks  ;thesirius728 
02/12/2011 01:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=9620.0;attach=6514";bankrupt American + retiring controller? ;Joel T 
30/11/2011 22:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=9615.0;attach=6511";End of an Era - CO86 lands at EWR ;derekjackson 
30/11/2011 01:05;"https://forums.liveatc.net/index.php?action=dlattach;topic=9612.0;attach=6510";Morristown tower can't see you behind the hill to the west? ;unicycletrumpet 
29/11/2011 20:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=9610.0;attach=6506";Chicago - KPWK - Piper Navajo Crash - 28 Nov - Lifeguard Flight 773 ;beckerm13 
